source_id,source_name,catalog,ra_deg,dec_deg,gaia_g_mag,gaia_bp_rp,parallax_mas,parallax_error_mas,x,y,aperture_radius,annulus_inner_radius,annulus_outer_radius,flux_red,flux_green,flux_blue,flux_luminance,flux_error_red,flux_error_green,flux_error_blue,flux_error_luminance,instrumental_mag_red,instrumental_mag_green,instrumental_mag_blue,instrumental_mag_luminance,instrumental_blue_minus_red,calibrated_mag_luminance,absolute_magnitude_proxy,plot_color_index,display_color_hex,snr_red,snr_green,snr_blue,snr_luminance,background_red,background_green,background_blue,background_luminance,is_saturated,used_for_zero_point,flags
3029224770132312576,3029224770132312576,gaia-dr3,115.13757028212,-14.65941239348,11.410085,2.246856,0.1913,0.02070000022649765,905.0288280420904,590.8369795832264,5.0,8.0,12.0,285078.5812419461,152691.25338512711,86480.83964575565,175041.4411736108,598.1292126808447,479.89222737270313,431.46684576730206,458.2293317484397,-13.637411471913882,-12.95953540018247,-12.342299743868343,-13.107852200892511,1.2951117280455389,12.312545045524798,-1.2788801043387217,2.246856,#ff894d,476.61705062725457,318.17821726573015,200.4344957072237,381.99527844652613,190.68043238308746,168.1516242341604,167.55487735848874,171.75442875595763,False,True,
3029161784430692736,3029161784430692736,gaia-dr3,115.70856935664,-14.88006566463,11.743988,1.654596,0.2213,0.014299999922513962,1520.481633285496,1820.1003886261713,5.0,8.0,12.0,254755.0734697233,184276.50248716833,135198.28181616814,191565.18807932676,556.9665175957459,495.4590854180829,436.65285235035526,472.50771165196954,-13.515307104443604,-13.16367490219914,-12.827427930890918,-13.205791475861073,0.6878791735526857,12.214605770556236,-1.060487159807474,1.654596,#ffb887,457.39746541573635,371.9308171161508,309.62418105925866,405.42235259945573,177.26130273425952,167.59522861044388,161.24268729938194,166.72321992344223,False,True,
3029586780031799680,3029586780031799680,gaia-dr3,115.63692140608,-14.71581358905,12.28052,0.564661,1.2521,0.013299999758601189,1128.5579884185922,1692.272089818566,5.0,8.0,12.0,147419.13078925927,193222.46884161193,235274.33806051148,192087.25173350907,456.589907163943,564.7774127186001,625.8092811813599,501.04929747069633,-12.921384615474649,-13.215144067188149,-13.428936400531533,-13.208746357423529,-0.5075517850568847,12.21165088899378,2.699845966727974,0.564661,#a0d1ff,322.86988493665285,342.12145261178296,375.95213931052075,383.36996519737306,170.12510486296378,165.51959957694635,173.54068689979613,168.26076868688688,False,True,
3029208857276666112,3029208857276666112,gaia-dr3,115.45262727867,-14.84750396587,12.341564,0.446868,1.2502,0.014800000004470348,1396.613617857395,1256.2285223070528,5.0,8.0,12.0,141688.69108796795,197368.98232490255,248464.673765205,195959.48672591237,495.3611849981303,644.2520800340945,724.4227037949834,592.2338086611942,-12.878337970818215,-13.238197254527202,-13.488161625737424,-13.23041573311,-0.6098236549192091,12.189981513307309,2.6748789861412305,0.446868,#91cbff,286.0310726374388,306.3536594471803,342.98300213893106,330.8819656360029,196.74698257469572,205.30116570589598,215.11630066554062,204.21009247016627,False,True,
3029163296259160192,3029163296259160192,gaia-dr3,115.66462446511,-14.80431036003,12.398949,0.310948,0.6714,0.016699999570846558,1337.6579595058736,1736.6841804935007,5.0,8.0,12.0,131641.41100509738,194943.59835653854,260043.84179324194,195605.41480728748,429.38836511681154,502.4984019897616,579.6789979984189,477.08947374816245,-12.79848132163643,-13.224772445513286,-13.537616433809326,-13.228452182217607,-0.739135112172896,12.191945064199702,1.3268517487596707,0.310948,#81bfff,306.5788961684731,387.9486931393476,448.599729662711,409.9973392214061,168.475120884832,168.2147031056229,168.7784152070526,167.69409133936279,False,True,
3029204807126171264,3029204807126171264,gaia-dr3,115.24586797794,-14.88773651531,12.42545,0.329993,0.5601,0.016899999231100082,1450.8056589537216,788.7846695555485,5.0,8.0,12.0,118190.45458715447,182341.31389871164,242362.64219136786,181131.63700353773,392.31216068269754,483.04720843889316,567.8536082663768,454.32844565842305,-12.681456007616811,-13.152212699687873,-13.461164196115078,-13.144985780341676,-0.7797081884982671,12.275411466075633,1.0167393294193374,0.329993,#7cc0ff,301.2663547861496,377.48135319527125,426.80479381171244,398.6799390054428,155.9840852895286,158.39347998204175,167.62730209564324,158.5440997336991,False,True,
3029209407028050432,3029209407028050432,gaia-dr3,115.50274551903,-14.80729868613,12.401371,0.192409,0.6968,0.01730000041425228,1313.7649177014832,1375.837649032223,5.0,8.0,12.0,118807.16724851349,191874.04767931436,264821.3349694677,191928.80550010444,415.093376753362,501.2057115488597,593.9751889723354,475.8911977306137,-12.687106602509159,-13.207540593276018,-13.557382426298535,-13.20785040102464,-0.8702758237893757,12.21254684539267,1.4280875553907038,0.192409,#72b9ff,286.21793047569076,382.82494245002164,445.8457859622851,403.3039619462535,158.869371463079,168.91188942769077,180.7870668056421,168.31800861749798,False,True,
3029233493201649920,3029233493201649920,gaia-dr3,115.2783403322,-14.52146370136,12.43865,0.270986,0.626,0.017999999225139618,613.5707868453894,930.6027824859266,5.0,8.0,12.0,117503.23098675208,180114.80062823885,249305.51167023997,182264.72877901353,412.5537628816202,497.369519233847,558.4064671485781,459.9806891060675,-12.675124521422056,-13.138873504245774,-13.491829700085258,-13.151756584162118,-0.8167051786632022,12.26864066225519,1.2515123283073386,0.270986,#78b8ff,284.81919584495205,362.1347783951246,446.4588545030334,396.24430567559085,162.95371313171927,159.08416615915485,173.34972606855445,165.6782097258838,False,True,
3029609152524301312,3029609152524301312,gaia-dr3,115.36190023574,-14.44961729873,12.51746,0.201471,0.5627,0.01889999955892563,463.88706396898266,1130.5735173938556,5.0,8.0,12.0,114476.87681855971,174544.20986878176,245014.56858663255,178077.84306164176,389.01070852851717,469.6093462395131,563.7961503234196,454.15551443016267,-12.64679443100736,-13.104763616494147,-13.472979770795783,-13.126524716756403,-0.8261853397884238,12.293872529660906,1.0452571054308688,0.201471,#77b6ff,294.27692942331373,371.67959127406215,434.58006665366696,392.10763142462184,146.59235237748362,160.18006618483923,165.86385549337137,156.7056217242498,False,True,
3029227209675505536,3029227209675505536,gaia-dr3,115.40458085821,-14.67612601705,12.335093,0.406878,0.6223,0.016899999231100082,993.2566129949277,1182.3645823196764,5.0,8.0,12.0,133319.5048706755,190324.7805680131,247495.1760590655,190539.7601235273,415.15823656179174,517.4426489923023,559.7035884624655,471.3372155094004,-12.812234230211764,-13.198738344381473,-13.483916846241184,-13.199964035337473,-0.67168261602942,12.220433211079836,1.190432216002188,0.406878,#89c4ff,321.12937460854727,367.8181165365139,442.1897253489967,404.2535871427007,169.82214622898027,176.44761733536143,183.35996455745772,174.5068281632848,False,True,
3029981337213603840,3029981337213603840,gaia-dr3,114.9546968078,-14.48972683113,12.515769,0.325595,0.6272,0.01769999973475933,480.67005981253715,215.258776396026,5.0,8.0,12.0,110818.0887753647,166834.4057814039,221368.712372378,166357.8602626922,381.241087528182,465.4360836497664,519.183522315715,431.8774347994567,-12.611526639567149,-13.055714047111548,-13.362790597316215,-13.05260831430555,-0.7512639577490656,12.36778893211176,1.354819180493669,0.325595,#80c0ff,290.6771919413666,358.4475111451485,426.37854026069016,385.19692592862805,153.35786651296075,161.82562518166378,160.86960797023494,158.46208499395289,False,True,
3029198205750353024,3029198205750353024,gaia-dr3,114.97956992334,-14.82137840447,12.356336,0.621019,1.0878,0.013199999928474426,1248.8521933458678,208.62046310587044,5.0,8.0,12.0,136443.0433051692,173584.21534230805,207160.324635429,172540.12419345067,428.90993044900557,483.9661239853423,519.7401837565309,446.88919670407506,-12.837378494001651,-13.09877557656246,-13.290766457294271,-13.092225265761998,-0.4533879632926201,12.328171980655311,2.5109172530510726,0.621019,#a8d6ff,318.1158411565184,358.6701769803321,398.5843910280987,386.0915087363474,166.61527072428726,171.6375939908903,168.54863660875708,167.09701894782484,False,True,
3029149316147292928,3029149316147292928,gaia-dr3,115.5119517864,-15.09881869007,11.819389,1.633354,0.4679,0.013899999670684338,1987.141976914046,1340.375884941187,5.0,8.0,12.0,246383.56345307743,181316.58745416134,134502.77143825896,187578.41823044847,558.8679005597335,487.26170098736384,429.60700574292304,459.86413492382655,-13.47902933036523,-13.146093841599571,-12.821828082740907,-13.182957173292584,0.6572012476243234,12.237440073124725,0.5882052990856259,1.633354,#ffbc8b,440.861898145004,372.1133573329282,313.083282256215,407.8996468413863,172.112592846388,156.41739776940085,154.44822005345486,158.73344824416563,False,True,
3029231470281270144,3029231470281270144,gaia-dr3,115.23139002969,-14.56438333983,12.228572,0.85883,2.6112,0.017400000244379044,703.7241325872299,817.8791460425335,5.0,8.0,12.0,161733.61245869883,181160.60285604984,197998.1970447797,180402.6537248296,434.1178930040961,472.01303623567577,505.1392787906118,445.8503190235369,-13.022000717489243,-13.145159393085095,-13.241653089074683,-13.140607304322643,-0.2196523715854397,12.279789942094666,4.363990627463503,0.85883,#d0e9ff,372.5568908010267,383.8042362151974,391.9675332292919,404.62605055421295,162.2683521907311,160.46836897556204,166.49737548956182,161.7388014536118,False,True,
3028948758355567744,3028948758355567744,gaia-dr3,115.94228194908,-15.24278020797,16.494608,,,,2400.9948862933857,2268.4548098660075,5.0,8.0,12.0,236484.4921097155,203403.70062458256,173983.08834325484,204834.9103916421,548.238893093993,520.6615864820188,493.7455096597808,489.3531346249841,-13.434506665940377,-13.270897124984709,-13.101267589152581,-13.278509940554233,0.3332390767877964,12.141887305863076,,0.3332390767877964,#ffdbbc,431.35300156308193,390.66392817440385,352.37401645057844,418.5830147969061,175.70708145503886,161.67737304931507,154.39527286333032,161.23813007725403,False,True,Catalog match offset 2.72 arcsec.
3029205734837735680,3029205734837735680,gaia-dr3,115.34641917846,-14.88703904334,12.433728,0.272098,0.7107,0.018300000578165054,1467.9873729138305,1012.5928600171094,5.0,8.0,12.0,118083.16806092414,176318.09195414468,248347.75049377515,181252.11151846175,431.58276698996974,534.3351344013015,585.0889703902892,485.41830211761453,-12.680469990874773,-13.115742193577624,-13.487650576395199,-13.145707686596888,-0.8071805855204257,12.274689559820422,1.533121137032559,0.272098,#79b5ff,273.60491913169574,329.97660195356826,424.46151450797714,373.39364982275686,166.26452229218557,170.46521808137186,175.02743484335952,166.31050903757568,False,True,
3029159520989311744,3029159520989311744,gaia-dr3,115.64117245387,-14.95941853658,12.419689,0.148328,0.6705,0.01769999973475933,1690.3730919344453,1654.8870186095824,5.0,8.0,12.0,124661.82530203002,195724.35541963062,276807.85692833626,199320.01940547797,430.81578118704647,537.1390324283409,628.6232846239252,507.16964545316637,-12.739333703887059,-13.229112178685236,-13.605446032491013,-13.248877301953092,-0.866112328603954,12.171519944464217,1.303513855402306,0.148328,#73b4ff,289.3622535333863,364.3830435013899,440.3398087519729,393.004631078387,175.82863111398183,182.00628648279235,188.91222511127125,178.99795531178825,False,True,
3029601868260416128,3029601868260416128,gaia-dr3,115.85629075644,-14.38763718625,11.993006,1.252678,0.6361,0.020600000396370888,414.81695103974107,2244.8890572582823,5.0,8.0,12.0,210320.1584589005,185400.7408765328,173148.2621846135,189774.34837609745,518.4552603295286,542.3927134773642,513.9426444208309,481.7468024933025,-13.307202250758795,-13.17027866322059,-13.096045342696367,-13.19559377218294,0.21115690806242782,12.224803474234369,1.2424304521170306,1.252678,#ffe1d2,405.66693898567377,341.82011717653756,336.9019170995952,393.9296480929643,170.0014952989295,168.2943603984313,162.5957855489105,165.03753855300602,False,True,
3029162643424141952,3029162643424141952,gaia-dr3,115.61834944919,-14.84691922968,12.512349,0.170158,0.6749,0.017799999564886093,1426.905016955552,1625.5587787847205,5.0,8.0,12.0,106392.6460955127,171036.65311949907,246660.3690758777,174756.48389705943,388.5221876440344,490.7903271492607,597.4590218063984,470.0738712922128,-12.567279025947533,-13.082722973959662,-13.480248442489335,-13.10608324528571,-0.9129694165418023,12.3143140011316,1.4605111418385448,0.170158,#6eb1ff,273.8393056537355,348.49230650685354,412.84901570338315,371.76387493451057,166.54624864517245,170.0513068557484,175.71812864975072,170.0088702677749,False,True,
3029204772765208832,3029204772765208832,gaia-dr3,115.2278769033,-14.90166898195,12.120625,1.041022,4.7319,0.013799999840557575,1479.4166925393117,746.0687021274538,5.0,8.0,12.0,178322.52494537234,182955.15003565355,180873.69950636703,180733.6124741704,460.9588202639039,501.3211326387822,484.12971785444364,451.767642361929,-13.128015512195466,-13.155861597559928,-13.143438553832054,-13.142597323219494,-0.015423041636587698,12.277799923197815,5.652977713388218,1.041022,#f9fffc,386.8513131894966,364.9460158853478,373.60585982608023,400.0587813887244,165.29462742386386,160.0193020363804,159.65070109348744,161.44494963460602,False,True,
3030360458260455168,3030360458260455168,gaia-dr3,115.33639369483,-14.39973092767,12.581974,0.209345,0.601,0.018799999728798866,344.1354247389979,1083.2380391496658,5.0,8.0,12.0,104938.10367445255,155595.53115426924,231219.00253853208,163985.4879172955,365.54360888954284,451.84397937144746,534.6103944944356,430.2230745898785,-12.552333029607146,-12.979992798746775,-13.410058808351515,-13.037013540907271,-0.8577257787443688,12.383383705510038,1.2777560655237359,0.209345,#74acff,287.0741031233894,344.3567652947718,432.50001294342337,381.16386033831174,149.58071009838022,159.91133249248378,153.79853361693677,153.56512602535076,False,True,
3029210781417581056,3029210781417581056,gaia-dr3,115.5609183134,-14.78898774889,11.976616,1.48858,0.2252,0.012000000104308128,1282.6556594028193,1508.8926723770492,5.0,8.0,12.0,206972.17787887968,164177.18409315374,125489.42094901533,165637.77411471543,497.93645721009557,469.3605858748486,429.2415833999901,437.7604729024112,-13.28977992395913,-13.038282006335356,-12.746517788305168,-13.047898464256608,0.5432621356539631,12.3724987821607,-0.8646592869427554,1.48858,#ffca9b,415.65981940452974,349.7890300847083,292.35150041853615,378.37535448670036,169.71010265056975,158.7512015743414,159.5951675780816,161.52030910074245,False,True,
3029228339243870208,3029228339243870208,gaia-dr3,115.38038010262,-14.63944621928,12.425482,0.391699,0.6376,0.014700000174343586,904.2770977007195,1135.4623110997434,5.0,8.0,12.0,120676.95641992256,176412.65113769297,223889.18964803542,173659.2589214904,475.42116214400454,530.7232339927779,558.2339726657725,503.16481983489456,-12.70406087087079,-13.116324316534246,-13.375082811107596,-13.09924485842467,-0.6710219402368054,12.321152387992639,1.3438939299329178,0.391699,#89c9ff,253.83168867726937,332.4004675855092,401.0669371820604,345.1339443375113,179.24420552153606,169.04130487237126,177.311152437469,175.2032184973359,False,True,
3029132823473872768,3029132823473872768,gaia-dr3,115.54780995342,-15.29381332164,12.368916,0.249898,0.6081,0.019300000742077827,2443.0640728518506,1382.4009373652425,5.0,8.0,12.0,125320.10928621891,196554.29259099066,272238.1853970033,198107.13220784202,958.952346596824,1257.089853364072,1677.510318773641,1246.7115924696886,-12.745051912347922,-13.233706332273039,-13.587372603271334,-13.242250277977508,-0.8423206909234118,12.178146968439801,1.0980219855031574,0.249898,#75b8ff,130.68439712459218,156.35659779211153,162.28704071163358,158.90373796508882,192.5775973428972,204.52539781923406,225.15942897240166,206.5345936419908,False,True,Catalog match offset 2.37 arcsec.
3030361660851296512,3030361660851296512,gaia-dr3,115.32145024908,-14.35322574668,12.553042,0.369605,0.4165,0.01600000075995922,234.34544598101138,1058.7438557631265,5.0,8.0,12.0,108357.71957669246,157999.46690188098,211547.50627612087,159378.9474080953,373.01605166315704,447.6353677519882,511.2280462562938,420.6298524317791,-12.587149641473143,-12.996639054063873,-13.313519775575713,-13.006077385681525,-0.7263701341025701,12.414319860735784,0.5123948894498156,0.369605,#83beff,290.4907686775427,352.96466339411404,413.80262257768584,378.90545924565487,146.22245445731096,148.97795898083132,157.3986602621153,149.88108495017514,False,True,
3029162235408619264,3029162235408619264,gaia-dr3,115.62152191868,-14.89516329933,12.118199,1.17825,1.1074,0.011599999852478504,1538.6655052639815,1623.3319413062632,5.0,8.0,12.0,180166.20720319552,171350.62673783518,156518.3714641491,169384.73924276026,476.3878610476414,472.4973341483672,478.69595968552284,437.79779848563624,-13.139183340061475,-13.084714243147362,-12.986413301307405,-13.072185699738634,0.15277003875407047,12.348211546678675,2.5697341425582483,1.17825,#fff3de,378.1922713290503,362.64887514482774,326.96823170802014,386.9017611067718,161.35544802993536,160.53778777713887,156.30388936959207,158.8939377386123,False,True,
3029539191794161920,3029539191794161920,gaia-dr3,115.73093472653,-14.74085099402,12.092099,1.233367,1.1548,0.011699999682605267,1204.204454829708,1896.8798085908613,5.0,8.0,12.0,187139.5806662856,169914.49254459413,149618.95021172613,169083.82884689415,500.7163648227995,493.4574904062242,498.93787403747865,456.8714946295153,-13.180414129987238,-13.075576056997795,-12.937466508071973,-13.070255184304962,0.2429476219152651,12.350142062112347,2.662675938155761,1.233367,#ffe8cc,373.7436876713889,344.3346100688776,299.87491027888416,370.0905633957466,166.80646806315053,165.84971844102256,155.8540976489894,160.38168766070157,False,True,
3029973022156978816,3029973022156978816,gaia-dr3,114.9673462323,-14.73008008904,12.376988,0.341321,0.7935,0.013799999840557575,1036.2987426290065,198.47177621578896,5.0,8.0,12.0,126888.66137527241,190484.96361644534,243324.95523245333,187065.86464571173,400.6430613009972,521.51772358708,544.0628893435354,463.2168936969853,-12.758557039433766,-13.199651748242509,-13.46546663036204,-13.179986364146597,-0.706909590928273,12.240410882270712,1.7381455377250479,0.341321,#85c8ff,316.7124895742119,365.2511793966658,447.2368176518131,403.8407648579445,153.9965133840451,154.7145962988725,163.6949432763504,155.35080434405245,False,True,
3029200202919975168,3029200202919975168,gaia-dr3,115.32109030376,-15.00239831122,11.837894,2.005481,0.3779,0.016499999910593033,1728.9193517261654,934.6071829413354,5.0,8.0,12.0,275155.8905456276,175868.20281481964,115847.30747782919,189014.0963611202,588.7602658692867,494.5644088619147,404.2664305936536,461.0288590022204,-13.598947036590252,-13.112968313959719,-12.659714860936262,-13.19123548587703,0.9392321756539896,12.22916176054028,0.1160462201253516,2.005481,#ffa36b,467.347928344601,355.6022222050416,286.56177884399347,409.98322050856666,176.96544695820194,154.67408483207691,150.0432503427146,159.83565513975918,False,True,
3029161513854093696,3029161513854093696,gaia-dr3,115.63972684346,-14.89660445591,12.444656,0.198636,0.715,0.01679999940097332,1545.2953861553594,1663.4287294779667,5.0,8.0,12.0,116495.0736870696,184361.9681498006,257249.29428690285,186162.51157314537,396.22749498621846,506.3709443391832,578.6883656512942,472.58665854778366,-12.665768901049777,-13.164178339432295,-13.525885480085453,-13.174730573781666,-0.860116579035676,12.245666672635643,1.5171968816410466,0.198636,#73b7ff,294.0105751397225,364.0848082039817,444.53856264654195,393.9224863968992,160.4706425004406,160.30964947363827,171.0835558141116,162.3367588414112,False,True,
3029121308656460800,3029121308656460800,gaia-dr3,115.30823584681,-15.2900469147,12.271171,0.747758,1.9996,0.011500000022351742,2389.165079619564,850.8901531103212,5.0,8.0,12.0,147648.68046752634,176179.88465199707,200818.73787186565,174954.68611992578,475.4258520374997,509.1297085559109,557.823985976083,474.68151194247116,-12.923073925099462,-13.114890803275543,-13.257010583118284,-13.107313948624471,-0.3339366580188212,12.313083297792838,3.817798938195601,0.747758,#bbe0ff,310.5608999484538,346.04125764279496,360.0037698638435,368.57278347324666,169.00241081253625,167.59076548274606,173.79562685731798,169.20966269564815,False,True,
3029212087087645696,3029212087087645696,gaia-dr3,115.38212168245,-14.81722843084,12.039567,1.351186,0.7731,0.016599999740719795,1313.9438765816026,1105.35743466241,5.0,8.0,12.0,194046.78624664218,166134.31852497553,140359.4793564266,166879.91715890935,502.1712320949262,506.8492003086543,506.8050026549139,470.01623466695554,-13.219766136153018,-13.051148385862312,-12.868104371481493,-13.056010188734462,0.3516617646715243,12.364387057682848,1.8055654240356844,1.351186,#ffdab8,386.4155766891107,327.7785945480535,276.94967220360707,355.05138939968157,186.36274161399342,176.32404591771774,177.6479316613404,179.69069376471452,False,True,
3029216489436110464,3029216489436110464,gaia-dr3,115.10938375421,-14.89592118242,12.484955,0.317656,0.5964,0.017799999564886093,1444.3596178555606,483.4674907020936,5.0,8.0,12.0,114645.10883828558,172779.41475594701,231123.81276737148,172921.70343508583,376.13985098197253,470.14037566911526,549.6931980478014,441.5647458478579,-12.648388827345334,-13.093729996537064,-13.409611733242263,-13.09462376268975,-0.7612229058969291,12.32577348372756,1.203461657632344,0.317656,#7ebfff,304.7938380870477,367.50601245435075,420.45965565554064,391.61120778121716,147.84823836525902,160.4444969643373,160.98872388945892,155.50713588192593,False,True,
3029155771476505216,3029155771476505216,gaia-dr3,115.63670530387,-15.03164591233,12.464329,0.231071,0.6324,0.01679999940097332,1855.8660331554063,1630.6609413779765,5.0,8.0,12.0,119984.89248982728,182549.90441189168,246106.4761739065,182877.80524615385,427.737543368276,534.7604077723495,584.9070600737422,489.4683606358357,-12.697816416757679,-13.153454024693428,-13.477807605260514,-13.155402502564531,-0.7799911885028354,12.264994743852778,1.2699540501536362,0.231071,#7cbdff,280.5105475310639,341.36765130451505,420.7616781764929,373.6253861405658,159.82750198454596,165.21661042585038,166.71699951868504,163.95371821767185,False,True,
3029214217391410176,3029214217391410176,gaia-dr3,115.47795065471,-14.7552096831,12.55434,0.310453,0.6931,0.017799999564886093,1189.163926742355,1330.5032635689824,5.0,8.0,12.0,108887.77577500134,164567.96242788038,222380.45765551197,165413.3037568823,405.876876466279,469.5220232674239,582.6269159200951,456.8908033235834,-12.592447816665553,-13.040863230060634,-13.36774154916714,-13.046426089459878,-0.7752937325015878,12.373971156957431,1.5779506511929,0.310453,#7dbdff,268.2778499800738,350.50105058468796,381.68586376467806,362.0412198135925,170.95385808614083,179.060721382848,183.964188125683,176.27950110589154,False,True,
3029226586897216512,3029226586897216512,gaia-dr3,115.31771813714,-14.68746089078,12.424073,0.742917,1.8621,0.014499999582767487,1003.1100966400625,986.7866770588495,5.0,8.0,12.0,130146.16130207328,156583.20334670498,175403.73895529335,154098.2666963036,400.5215589536166,454.9504890594808,475.48824656664306,417.6083810309147,-12.786078407488219,-12.986862933815079,-13.110097116679176,-12.969494384458859,-0.3240187091909572,12.45090286195845,3.8009178624837485,0.742917,#bde4ff,324.9417126061501,344.1763600923025,368.89185005482415,369.00185364071035,161.8212764931377,163.51388524810318,159.13044536020607,160.80227450467646,False,True,
3029219891050059520,3029219891050059520,gaia-dr3,115.16933352,-14.75731198314,12.453564,0.54541,1.2458,0.021199999377131462,1136.2194364230047,643.0709748710212,5.0,8.0,12.0,121292.00042609035,163926.0714564368,195499.7676274889,160324.38331281912,415.9111578858637,479.5570440791951,514.0794527858993,444.68261208899946,-12.709580396944462,-13.036620077477423,-13.227865613816167,-13.0124989452007,-0.5182852168717051,12.407898301216608,2.885139933907219,0.54541,#9ed6ff,291.62958994087836,341.8280963241688,380.29095807668756,360.53665907838905,166.09479374194052,168.53703247674275,173.6666920571588,168.34926831303164,False,True,
3029160139464731904,3029160139464731904,gaia-dr3,115.53065041558,-14.94804840669,12.303817,0.890401,2.8327,0.01119999960064888,1643.161808203544,1410.8624953841463,5.0,8.0,12.0,148981.033104561,162870.50279259216,171560.04602687433,161226.13254400992,424.9565201972492,464.75022339885237,477.6712132447377,428.19534649473775,-12.932827453877175,-13.029606092686857,-13.086040385203653,-13.018588590878565,-0.15321293132647718,12.401808655538744,4.662811568304207,0.890401,#ddf2ff,350.57947348450966,350.4473900011779,359.15927372197433,376.5247190653233,162.3147153138416,161.38939068827312,164.5083082455676,161.6050703806104,False,True,
3029127532075411328,3029127532075411328,gaia-dr3,115.25388971634,-15.15650498797,12.343747,0.507127,1.1748,0.019099999219179153,2071.3873549914274,755.5457436238571,5.0,8.0,12.0,132149.34709015282,180964.76713709362,222895.07651871868,178885.75938409567,423.2728558888472,507.1741591069709,538.1474303467464,462.53784653337857,-12.802662554389258,-13.143985070772423,-13.37025118887256,-13.131439422309013,-0.5675886344833021,12.288957824108296,2.6387775133621094,0.507127,#97cfff,312.2084141508372,356.80991211329706,414.18961412693153,386.7483725381736,167.22954968106933,169.35283118567895,177.67131539876573,168.66733037459198,False,True,
3029159761507520128,3029159761507520128,gaia-dr3,115.598911174,-14.94667467157,12.133389,1.289936,0.2973,0.010900000110268593,1652.9753411485087,1563.0537801991054,5.0,8.0,12.0,175445.8610914798,158113.8137159928,139765.4076702236,157648.21255942585,462.5362077994617,441.38617144782967,445.99768557013977,420.369163163466,-13.11035781829316,-12.997424535022802,-12.863499239022477,-12.994222627529364,0.24685857927068255,12.426174618887945,-0.2078508350873669,1.289936,#ffe6cb,379.31270705524213,358.22104076652363,313.3769797292892,375.02325663721984,160.915284458315,150.72581133863423,152.69125833758153,156.39210925553925,False,True,
3029228339243870336,3029228339243870336,gaia-dr3,115.37930127572,-14.64528969587,11.940523,1.438845,0.6332,0.012400000356137753,917.5002242566835,1131.9433692510268,5.0,8.0,12.0,212153.0690158104,174414.93362642915,143508.41425260183,176935.5588268757,589.7195146647631,572.6839779209154,594.2904622261053,586.090073869288,-13.31662329667882,-13.10395916757355,-12.892193413935358,-13.119537805145946,0.4244298827434623,12.300859441271363,1.308563972222954,1.438845,#ffd2ac,359.7524988407628,304.55703381056514,241.4785755016917,301.8914100673484,197.51422855770215,175.53211922000628,180.70968303771224,181.48602566332556,False,True,
3029154401388491904,3029154401388491904,gaia-dr3,115.48874555318,-14.96329542118,12.476847,0.300123,0.6454,0.01860000006854534,1670.3558790551585,1314.714206613511,5.0,8.0,12.0,113210.44405722493,172453.64631978268,235288.6815378933,173718.34639188802,379.73841981975835,472.0028355864289,545.1602290079136,440.95401603280544,-12.634716234692327,-13.091680953554977,-13.42900259031718,-13.099614216756905,-0.7942863556248536,12.320783029660404,1.3699278349998352,0.300123,#7bbbff,298.12744286174654,365.3656997749212,431.5954631651566,393.96023185094197,150.50635515362956,162.69923093088437,165.40317679289728,158.67780537577346,False,True,
3029613065231622656,3029613065231622656,gaia-dr3,115.63592653251,-14.42103230139,11.985427,1.496285,0.671,0.012900000438094139,449.78363452793985,1747.084211005969,5.0,8.0,12.0,209049.756929615,157345.44357265442,118154.23245759004,161656.19041167223,510.05224516313655,470.0671609883858,415.37188804166766,433.8660715045096,-13.300624167288575,-12.992135427705165,-12.681123208278006,-13.021480850008185,0.6195009590105691,12.398916396409124,1.5325289972540848,1.496285,#ffc090,409.8594975554944,334.7297080736555,284.4540900797252,372.5946807757978,161.24122247798368,153.2941849285271,151.96136530023068,153.7200461467728,False,True,
3029538989939511040,3029538989939511040,gaia-dr3,115.77517253412,-14.74686564563,18.004776,0.378481,0.3243,0.1324000060558319,1226.2045200738633,1992.5992035934405,5.0,8.0,12.0,116472.8084820917,166292.75259926094,213142.7709243066,165387.8100056518,387.8215594463973,481.43490908739,517.8203950355046,438.0571042140019,-12.665561369101601,-13.052183305328779,-13.321676518614062,-13.046258741239999,-0.6561151495124609,12.37413850517731,-0.07112675145782532,0.378481,#8bc7ff,300.3257700483512,345.41066603268587,411.6152491631628,377.54851688207225,152.25803740904666,155.1781130908057,161.13932583946735,155.1091558605549,False,True,
3029151755688882688,3029151755688882688,gaia-dr3,115.35444744577,-15.06573656859,12.534821,0.25904,0.6032,0.017000000923871994,1881.0573618257697,996.3630600870704,5.0,8.0,12.0,105546.86379796722,165816.53263659828,219943.4564851172,163840.76714276217,389.98053411663494,490.7997442661016,565.4848463026598,442.02946631135706,-12.558613333202688,-13.049069573600981,-13.35577761463787,-13.036054931935151,-0.7971642814351814,12.384342314482158,1.2866489787907458,0.25904,#7ac0ff,270.6464927462261,337.8496720379217,388.9466851732375,370.65575856283726,152.30057826382108,149.19376074161846,162.09647981333546,153.61588106956333,False,True,
